dup_group_id,record_id,parent_record_id,records_hierarchy,server_name,date_first_seen,title,title_clean_v2,authors_flat,cluster_size
datacite::10.5281/zenodo.3818302,datacite::10.5281/zenodo.3818302,,parent,Zenodo,2020-05-09,It from bit: a concrete attempt,it from bit a concrete attempt,Alexandre Furtado Neto,65
datacite::10.5281/zenodo.3818302,datacite::10.5281/zenodo.3818303,datacite::10.5281/zenodo.3818302,parent - duplicate (Zenodo),Zenodo,2020-05-09,It from bit — a concrete attempt,it from bit a concrete attempt,"Neto, Alexandre Furtado",65
datacite::10.5281/zenodo.3818302,datacite::10.5281/zenodo.4078986,datacite::10.5281/zenodo.3818302,parent - duplicate (Zenodo),Zenodo,2020-10-11,It from bit — a concrete attempt,it from bit a concrete attempt,"Neto, Alexandre Furtado",65
datacite::10.5281/zenodo.3818302,datacite::10.5281/zenodo.4084874,datacite::10.5281/zenodo.3818302,parent - duplicate (Zenodo),Zenodo,2020-10-13,It from bit — a concrete attempt,it from bit a concrete attempt,"Neto, Alexandre Furtado",65
datacite::10.5281/zenodo.3818302,datacite::10.5281/zenodo.4166488,datacite::10.5281/zenodo.3818302,parent - duplicate (Zenodo),Zenodo,2020-10-31,It from bit — a concrete attempt,it from bit a concrete attempt,"Neto, Alexandre Furtado",65
datacite::10.5281/zenodo.3818302,datacite::10.5281/zenodo.4318845,datacite::10.5281/zenodo.3818302,parent - duplicate (Zenodo),Zenodo,2020-12-18,It from bit — a concrete attempt,it from bit a concrete attempt,"Neto, Alexandre Furtado",65
datacite::10.5281/zenodo.3818302,datacite::10.5281/zenodo.4352402,datacite::10.5281/zenodo.3818302,parent - duplicate (Zenodo),Zenodo,2020-12-18,It from bit — a concrete attempt,it from bit a concrete attempt,"Neto, Alexandre Furtado",65
datacite::10.5281/zenodo.3818302,datacite::10.5281/zenodo.4395116,datacite::10.5281/zenodo.3818302,parent - duplicate (Zenodo),Zenodo,2020-12-27,It from bit — a concrete attempt,it from bit a concrete attempt,"Neto, Alexandre Furtado",65
datacite::10.5281/zenodo.3818302,datacite::10.5281/zenodo.4419720,datacite::10.5281/zenodo.3818302,parent - duplicate (Zenodo),Zenodo,2021-01-05,It from bit — a concrete attempt,it from bit a concrete attempt,"Neto, Alexandre Furtado",65
datacite::10.5281/zenodo.3818302,datacite::10.5281/zenodo.4480374,datacite::10.5281/zenodo.3818302,parent - duplicate (Zenodo),Zenodo,2021-01-29,It from bit — a concrete attempt,it from bit a concrete attempt,"Neto, Alexandre Furtado",65
datacite::10.5281/zenodo.3818302,datacite::10.5281/zenodo.5042186,datacite::10.5281/zenodo.3818302,parent - duplicate (Zenodo),Zenodo,2021-06-29,It from bit — a concrete attempt,it from bit a concrete attempt,"Neto, Alexandre Furtado",65
datacite::10.5281/zenodo.3818302,datacite::10.5281/zenodo.5070295,datacite::10.5281/zenodo.3818302,parent - duplicate (Zenodo),Zenodo,2021-07-05,It from bit — a concrete attempt,it from bit a concrete attempt,"Neto, Alexandre Furtado",65
datacite::10.5281/zenodo.3818302,datacite::10.5281/zenodo.5111560,datacite::10.5281/zenodo.3818302,parent - duplicate (Zenodo),Zenodo,2021-07-17,It from bit — a concrete attempt,it from bit a concrete attempt,"Neto, Alexandre Furtado",65
