dup_group_id,record_id,parent_record_id,records_hierarchy,server_name,date_first_seen,title,title_clean_v2,authors_flat,cluster_size
11618479572558222344,datacite::10.5281/zenodo.15161515,,parent,Zenodo,2025-04-06,retracted,retracted,kevin fathi,261
11618479572558222344,datacite::10.5281/zenodo.15164350,datacite::10.5281/zenodo.15161515,parent - duplicate (Zenodo),Zenodo,2025-04-06,Retracted,retracted,Kevin Fathi,261
11618479572558222344,datacite::10.5281/zenodo.15164351,datacite::10.5281/zenodo.15161515,parent - duplicate (Zenodo),Zenodo,2025-04-06,Retracted,retracted,Kevin Fathi,261
11618479572558222344,datacite::10.5281/zenodo.15164387,datacite::10.5281/zenodo.15161515,parent - duplicate (Zenodo),Zenodo,2025-04-06,retracted,retracted,Kevin Fathi,261
11618479572558222344,datacite::10.5281/zenodo.15164388,datacite::10.5281/zenodo.15161515,parent - duplicate (Zenodo),Zenodo,2025-04-06,retracted,retracted,Kevin Fathi,261
11618479572558222344,datacite::10.5281/zenodo.15164656,datacite::10.5281/zenodo.15161515,parent - duplicate (Zenodo),Zenodo,2025-04-06,retracted,retracted,kevin fathi,261
11618479572558222344,datacite::10.5281/zenodo.15165045,datacite::10.5281/zenodo.15161515,parent - duplicate (Zenodo),Zenodo,2025-04-07,retracted,retracted,Kevin Fathi,261
11618479572558222344,datacite::10.5281/zenodo.15165044,datacite::10.5281/zenodo.15161515,parent - duplicate (Zenodo),Zenodo,2025-04-07,retracted,retracted,Kevin Fathi,261
11618479572558222344,datacite::10.5281/zenodo.15165122,datacite::10.5281/zenodo.15161515,parent - duplicate (Zenodo),Zenodo,2025-04-07,retracted,retracted,Kevin Fathi,261
11618479572558222344,datacite::10.5281/zenodo.15165121,datacite::10.5281/zenodo.15161515,parent - duplicate (Zenodo),Zenodo,2025-04-07,retracted,retracted,Kevin Fathi,261
11618479572558222344,datacite::10.5281/zenodo.15168365,datacite::10.5281/zenodo.15161515,parent - duplicate (Zenodo),Zenodo,2025-04-07,retracted,retracted,Kevin Fathi,261
