dup_group_id,record_id,parent_record_id,records_hierarchy,server_name,date_first_seen,title,title_clean_v2,authors_flat,cluster_size
datacite::10.5281/zenodo.6784019,datacite::10.5281/zenodo.6784019,,parent,Zenodo,2022-06-30,Goldbach's Conjecture — Towards the Inconsistency of Arithmetic,goldbach s conjecture towards the inconsistency of arithmetic,Ralf Wüsthofen,182
datacite::10.5281/zenodo.6784019,datacite::10.5281/zenodo.8111116,datacite::10.5281/zenodo.6784019,parent - duplicate (Zenodo),Zenodo,2023-07-03,Goldbach's Conjecture — Towards the Inconsistency of Arithmetic,goldbach s conjecture towards the inconsistency of arithmetic,"Wüsthofen, Ralf",182
datacite::10.5281/zenodo.6784019,datacite::10.5281/zenodo.8125635,datacite::10.5281/zenodo.6784019,parent - duplicate (Zenodo),Zenodo,2023-07-07,Goldbach's Conjecture — Towards the Inconsistency of Arithmetic,goldbach s conjecture towards the inconsistency of arithmetic,"Wüsthofen, Ralf",182
datacite::10.5281/zenodo.6784019,datacite::10.5281/zenodo.8132305,datacite::10.5281/zenodo.6784019,parent - duplicate (Zenodo),Zenodo,2023-07-10,Goldbach's Conjecture — Towards the Inconsistency of Arithmetic,goldbach s conjecture towards the inconsistency of arithmetic,"Wüsthofen, Ralf",182
datacite::10.5281/zenodo.6784019,datacite::10.5281/zenodo.8135539,datacite::10.5281/zenodo.6784019,parent - duplicate (Zenodo),Zenodo,2023-07-11,Goldbach's Conjecture — Towards the Inconsistency of Arithmetic,goldbach s conjecture towards the inconsistency of arithmetic,"Wüsthofen, Ralf",182
datacite::10.5281/zenodo.6784019,datacite::10.5281/zenodo.8148494,datacite::10.5281/zenodo.6784019,parent - duplicate (Zenodo),Zenodo,2023-07-14,Goldbach's Conjecture — Towards the Inconsistency of Arithmetic,goldbach s conjecture towards the inconsistency of arithmetic,"Wüsthofen, Ralf",182
datacite::10.5281/zenodo.6784019,datacite::10.5281/zenodo.8152801,datacite::10.5281/zenodo.6784019,parent - duplicate (Zenodo),Zenodo,2023-07-16,Goldbach's Conjecture — Towards the Inconsistency of Arithmetic,goldbach s conjecture towards the inconsistency of arithmetic,"Wüsthofen, Ralf",182
datacite::10.5281/zenodo.6784019,datacite::10.5281/zenodo.8161604,datacite::10.5281/zenodo.6784019,parent - duplicate (Zenodo),Zenodo,2023-07-18,Goldbach's Conjecture — Towards the Inconsistency of Arithmetic,goldbach s conjecture towards the inconsistency of arithmetic,"Wüsthofen, Ralf",182
datacite::10.5281/zenodo.6784019,datacite::10.5281/zenodo.8166177,datacite::10.5281/zenodo.6784019,parent - duplicate (Zenodo),Zenodo,2023-07-20,Goldbach's Conjecture — Towards the Inconsistency of Arithmetic,goldbach s conjecture towards the inconsistency of arithmetic,"Wüsthofen, Ralf",182
datacite::10.5281/zenodo.6784019,datacite::10.5281/zenodo.8172417,datacite::10.5281/zenodo.6784019,parent - duplicate (Zenodo),Zenodo,2023-07-21,Goldbach's Conjecture — Towards the Inconsistency of Arithmetic,goldbach s conjecture towards the inconsistency of arithmetic,"Wüsthofen, Ralf",182
datacite::10.5281/zenodo.6784019,datacite::10.5281/zenodo.8184102,datacite::10.5281/zenodo.6784019,parent - duplicate (Zenodo),Zenodo,2023-07-25,Goldbach's Conjecture — Towards the Inconsistency of Arithmetic,goldbach s conjecture towards the inconsistency of arithmetic,"Wüsthofen, Ralf",182
datacite::10.5281/zenodo.6784019,datacite::10.5281/zenodo.8193470,datacite::10.5281/zenodo.6784019,parent - duplicate (Zenodo),Zenodo,2023-07-28,Goldbach's Conjecture — Towards the Inconsistency of Arithmetic,goldbach s conjecture towards the inconsistency of arithmetic,"Wüsthofen, Ralf",182
datacite::10.5281/zenodo.6784019,datacite::10.5281/zenodo.8200585,datacite::10.5281/zenodo.6784019,parent - duplicate (Zenodo),Zenodo,2023-07-31,Goldbach's Conjecture — Towards the Inconsistency of Arithmetic,goldbach s conjecture towards the inconsistency of arithmetic,"Wüsthofen, Ralf",182
datacite::10.5281/zenodo.6784019,datacite::10.5281/zenodo.8243072,datacite::10.5281/zenodo.6784019,parent - duplicate (Zenodo),Zenodo,2023-08-13,Goldbach's Conjecture — Towards the Inconsistency of Arithmetic,goldbach s conjecture towards the inconsistency of arithmetic,"Wüsthofen, Ralf",182
datacite::10.5281/zenodo.6784019,datacite::10.5281/zenodo.8246932,datacite::10.5281/zenodo.6784019,parent - duplicate (Zenodo),Zenodo,2023-08-14,Goldbach's Conjecture — Towards the Inconsistency of Arithmetic,goldbach s conjecture towards the inconsistency of arithmetic,"Wüsthofen, Ralf",182
datacite::10.5281/zenodo.6784019,datacite::10.5281/zenodo.8253359,datacite::10.5281/zenodo.6784019,parent - duplicate (Zenodo),Zenodo,2023-08-16,Goldbach's Conjecture — Towards the Inconsistency of Arithmetic,goldbach s conjecture towards the inconsistency of arithmetic,"Wüsthofen, Ralf",182
datacite::10.5281/zenodo.6784019,datacite::10.5281/zenodo.8264049,datacite::10.5281/zenodo.6784019,parent - duplicate (Zenodo),Zenodo,2023-08-18,Goldbach's Conjecture — Towards the Inconsistency of Arithmetic,goldbach s conjecture towards the inconsistency of arithmetic,"Wüsthofen, Ralf",182
datacite::10.5281/zenodo.6784019,datacite::10.5281/zenodo.8276348,datacite::10.5281/zenodo.6784019,parent - duplicate (Zenodo),Zenodo,2023-08-23,Goldbach's Conjecture — Towards the Inconsistency of Arithmetic,goldbach s conjecture towards the inconsistency of arithmetic,"Wüsthofen, Ralf",182
datacite::10.5281/zenodo.6784019,datacite::10.5281/zenodo.8279693,datacite::10.5281/zenodo.6784019,parent - duplicate (Zenodo),Zenodo,2023-08-24,Goldbach's Conjecture — Towards the Inconsistency of Arithmetic,goldbach s conjecture towards the inconsistency of arithmetic,"Wüsthofen, Ralf",182
datacite::10.5281/zenodo.6784019,datacite::10.5281/zenodo.8284907,datacite::10.5281/zenodo.6784019,parent - duplicate (Zenodo),Zenodo,2023-08-25,Goldbach's Conjecture — Towards the Inconsistency of Arithmetic,goldbach s conjecture towards the inconsistency of arithmetic,"Wüsthofen, Ralf",182
datacite::10.5281/zenodo.6784019,datacite::10.5281/zenodo.8285966,datacite::10.5281/zenodo.6784019,parent - duplicate (Zenodo),Zenodo,2023-08-26,Goldbach's Conjecture — Towards the Inconsistency of Arithmetic,goldbach s conjecture towards the inconsistency of arithmetic,"Wüsthofen, Ralf",182
datacite::10.5281/zenodo.6784019,datacite::10.5281/zenodo.8286608,datacite::10.5281/zenodo.6784019,parent - duplicate (Zenodo),Zenodo,2023-08-26,Goldbach's Conjecture — Towards the Inconsistency of Arithmetic,goldbach s conjecture towards the inconsistency of arithmetic,"Wüsthofen, Ralf",182
datacite::10.5281/zenodo.6784019,datacite::10.5281/zenodo.8289607,datacite::10.5281/zenodo.6784019,parent - duplicate (Zenodo),Zenodo,2023-08-28,Goldbach's Conjecture — Towards the Inconsistency of Arithmetic,goldbach s conjecture towards the inconsistency of arithmetic,"Wüsthofen, Ralf",182
datacite::10.5281/zenodo.6784019,datacite::10.5281/zenodo.8297590,datacite::10.5281/zenodo.6784019,parent - duplicate (Zenodo),Zenodo,2023-08-29,Goldbach's Conjecture — Towards the Inconsistency of Arithmetic,goldbach s conjecture towards the inconsistency of arithmetic,"Wüsthofen, Ralf",182
datacite::10.5281/zenodo.6784019,datacite::10.5281/zenodo.8298817,datacite::10.5281/zenodo.6784019,parent - duplicate (Zenodo),Zenodo,2023-08-29,Goldbach's Conjecture — Towards the Inconsistency of Arithmetic,goldbach s conjecture towards the inconsistency of arithmetic,"Wüsthofen, Ralf",182
datacite::10.5281/zenodo.6784019,datacite::10.5281/zenodo.8310154,datacite::10.5281/zenodo.6784019,parent - duplicate (Zenodo),Zenodo,2023-09-01,Goldbach's Conjecture — Towards the Inconsistency of Arithmetic,goldbach s conjecture towards the inconsistency of arithmetic,"Wüsthofen, Ralf",182
datacite::10.5281/zenodo.6784019,datacite::10.5281/zenodo.8313111,datacite::10.5281/zenodo.6784019,parent - duplicate (Zenodo),Zenodo,2023-09-03,Goldbach's Conjecture — Towards the Inconsistency of Arithmetic,goldbach s conjecture towards the inconsistency of arithmetic,"Wüsthofen, Ralf",182
datacite::10.5281/zenodo.6784019,datacite::10.5281/zenodo.8319939,datacite::10.5281/zenodo.6784019,parent - duplicate (Zenodo),Zenodo,2023-09-05,Goldbach's Conjecture — Towards the Inconsistency of Arithmetic,goldbach s conjecture towards the inconsistency of arithmetic,"Wüsthofen, Ralf",182
datacite::10.5281/zenodo.6784019,datacite::10.5281/zenodo.8320423,datacite::10.5281/zenodo.6784019,parent - duplicate (Zenodo),Zenodo,2023-09-06,Goldbach's Conjecture — Towards the Inconsistency of Arithmetic,goldbach s conjecture towards the inconsistency of arithmetic,"Wüsthofen, Ralf",182
datacite::10.5281/zenodo.6784019,datacite::10.5281/zenodo.8327535,datacite::10.5281/zenodo.6784019,parent - duplicate (Zenodo),Zenodo,2023-09-08,Goldbach's Conjecture — Towards the Inconsistency of Arithmetic,goldbach s conjecture towards the inconsistency of arithmetic,"Wüsthofen, Ralf",182
